,block_1,block_2,block_3,db_1_max,db_1_min,db_1_null,db_1_unique,db_2_max,db_2_min,db_2_null,db_2_unique,db_3_max,db_3_min,db_3_null,db_3_unique,max,min,name,null_count,path,random_1,random_2,random_3,size,top_1_percent,top_1_value,top_2_percent,top_2_value,top_3_percent,top_3_value,unique,zero_count
54,xxxxxxxxxxxxxxxxxxxx,NNxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,0.876778994426053,-1.12328914319485,11289,49816,1.17307692307692,-0.863402369493053,8763,51928,1.05722222222222,-0.977346278317152,8654,52291,1.49933244325768,-1.25735294117647,Redfin1_3/4_avg_sale_to_list_yoy.double,465044,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/4_avg_sale_to_list_yoy.double,0.00136784088325803,,-0.0244686377133631,3030055,2.5,0.0,0.0,0.04,0.0,0.1,2295263,76292
55,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1093.25,-0.999933335555481,3113,35183,47.5416666666667,-0.986428571428571,3389,34432,106.615384615385,-0.972324723247233,4117,34587,197785.0,-0.999983726606998,Redfin1_3/25_median_sale_price_mom.double,147360,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/25_median_sale_price_mom.double,0.0523864959254947,0.452631578947368,0.132407407407407,3030055,13.7,0.0,0.1,0.111111111111111,0.1,0.1,695189,413875
56,xxxxxxxxxxxxNxxxxxNx,NNNNNxNNNxNNNNNxNxNN,xxNxxxxxxxxNNxxxNxxx,80.0,-0.980952380952381,9703,7096,32.0,-0.9,10719,7142,1305.0,-0.966666666666667,7784,7215,1305.0,-0.994764397905759,Redfin1_3/28_new_listings_mom.double,410821,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/28_new_listings_mom.double,-0.25,,-0.8,3030055,10.8,0.0,2.2,-0.5,2.0,1.0,75339,328713
57,Nxxxxxxxxxxxxxxxxxxx,.xNxxxxxNxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,198.009197324415,-0.999732296812996,10193,45314,1186.64659685864,-0.997517728722653,7292,48315,198.009197324415,-0.990029434215941,8961,47548,4326.45920476441,-0.999732296812996,Redfin1_3/16_median_list_ppsf_mom.double,401015,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/16_median_list_ppsf_mom.double,,0.0,0.0106132200043978,3030055,7.2,0.0,0.0,0.04,0.0,0.02,2133839,217715
58,xNxxxxxxxxxxxNxxNNNN,xxxNNxxNxNxNNNxxxNxN,xxxxxxxxxxxxxxxxxxxx,1413.74666666667,-0.987898478579786,7692,52294,14.9544979104478,-0.917217104127813,1570,13638,107.529431482971,-0.997964997964998,9892,49813,179271.550389277,-0.999993390614673,Redfin1_3/23_median_ppsf_yoy.double,410955,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/23_median_ppsf_yoy.double,0.157635467980296,-0.178662936127183,0.12390072307993,3030055,0.0,0.0,0.0,0.111111111111111,0.0,0.25,2231232,570
59,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxNxxxx,xxxxxxxxxxxNxxxNxNxx,105.552339854691,-0.998060982991452,10947,49582,1147.85108112374,-0.99957222031089,10446,48251,235.818687430478,-0.99913500313674,15659,46480,4637.03825250836,-0.99957222031089,Redfin1_3/17_median_list_ppsf_yoy.double,610225,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/17_median_list_ppsf_yoy.double,-0.00671646753031274,-0.0487077269107817,-0.074798328942421,3030055,0.0,0.0,0.0,0.111111111111111,0.0,0.25,2151044,673
60,xxxxxxxxxxxxxxxxxxxx,xxxxxxNxxxNxxxxxxxxx,xxxxxxxxxxxxxNxxxxxx,3064.0,-0.944444444444444,13212,8737,19.0,-0.970149253731343,11453,20804,1475.0,-0.967741935483871,13668,10862,3291.0,-0.990506329113924,Redfin1_3/11_inventory_yoy.double,704365,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/11_inventory_yoy.double,-0.0149253731343284,-0.626865671641791,0.125,3030055,4.5,0.0,1.8,-0.5,1.4,1.0,135738,134906
61,xxxxxxxxxxxxxxxNxxxx,xNxxxxxxxxxxxxNxxxxx,xxxxxxxNxxxxxxxxxxxx,42.0,-0.999865979381443,7133,39216,96.0,-0.999865979381443,6793,38483,164.0,-0.999865979381443,6861,40870,384999.0,-0.999991111111111,Redfin1_3/26_median_sale_price_yoy.double,377527,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/26_median_sale_price_yoy.double,0.439331210191083,0.0753846153846154,0.0232558139534884,3030055,0.5,0.0,0.2,0.25,0.1,0.2,801872,16181
62,xxx..xxxxxxxxxxxxxxx,xxxxNxxxxxxxNxxxNNxx,xNx.xxx.xxxxxxxxxxxx,11.0,-0.923076923076923,2649,5893,17.0,-0.9,3764,4416,24.0,-0.979166666666667,2938,5664,80.1666666666667,-0.979591836734694,Redfin1_3/7_homes_sold_mom.double,147360,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/7_homes_sold_mom.double,-0.454545454545455,0.0,-0.222222222222222,3030055,17.6,0.0,3.2,1.0,3.2,-0.5,63126,533211
63,xxxxxxxxxxxxxxxxxxxx,xxx.xxxxxxNxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,9.0,-0.888888888888889,8373,7075,9.0,-0.923076923076923,12298,6521,8.0,-0.888888888888889,11861,6708,890.0,-0.961538461538462,Redfin1_3/10_inventory_mom.double,493833,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/10_inventory_mom.double,0.0,-0.166666666666667,0.1,3030055,12.0,0.0,1.5,-0.5,1.4,-0.333333333333333,100143,363872
64,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxN,x.Nxxx.xx.xxNxNxxxxx,269000.0,0.153192330500099,4926,49710,17018.3861082737,0.0718390804597701,7159,48680,230118.827160494,0.577085088458298,7039,47194,710744.090909091,0.000366000616711039,Redfin1_3/15_median_list_ppsf.double,262169,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/15_median_list_ppsf.double,143.082061068702,101.705882352941,135.0,3030055,0.0,100.0,0.0,125.0,0.0,83.3333333333333,1552177,0
65,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,1.0,0.000735113942661112,58199,2947,1.0,6.44703758622913e-05,61335,1726,1.0,6.47878198898607e-05,61008,1829,1.0,4.78354460655346e-05,Redfin1_3/33_price_drops.double,2763278,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/33_price_drops.double,,,,3030055,0.0,0.0714285714285714,0.0,0.0454545454545455,0.0,0.0555555555555556,44299,0
66,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,0.5,-0.9,59591,5156,0.309090909090909,-0.228205128205128,62251,2611,0.5,-0.9,60313,4442,0.9375,-0.993548387096774,Redfin1_3/35_price_drops_yoy.double,2847738,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/35_price_drops_yoy.double,,,,3030055,0.0,0.0,0.0,-0.0166666666666667,0.0,0.0166666666666667,148714,647
67,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,x.....xxxxx.xxx.xxxx,1.0,-1.0,9525,17431,1.0,-1.0,10489,16319,1.0,-1.0,5914,22798,1.0,-1.0,Redfin1_3/41_sold_above_list_yoy.double,415743,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/41_sold_above_list_yoy.double,-0.0928683385579937,-0.0824175824175824,0.0,3030055,17.8,0.0,1.4,0.5,1.2,-0.5,465188,540114
68,xxNxNNNxxxxxxxxxxxNx,NNNNxNNNNxxNNNNNNNNx,xxNNNxxNNNNNNNxxxxxx,604.0,-0.964285714285714,11188,8789,25.625,-0.941176470588235,15602,5834,1336.0,-0.928571428571429,11839,7520,7572.0,-0.991525423728814,Redfin1_3/29_new_listings_yoy.double,629002,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/29_new_listings_yoy.double,0.083969465648855,,0.5,3030055,6.0,0.0,2.1,1.0,1.9,-0.5,69394,182588
69,xxxxxxxxxxxxxxxxxxxx,xxxxxxxx.xxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,59800000.0,1.0,0,10000,24500000.0,13.0,421,10268,549999999.0,123.0,3,9960,888888888.0,1.0,Redfin1_3/24_median_sale_price.double,6561,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/24_median_sale_price.double,775000.0,194700.0,343500.0,3030055,0.5,150000.0,0.5,125000.0,0.5,175000.0,121658,0
70,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1.625,0.526315789473684,624,12801,1.89,0.5,2350,50251,1.85276073619632,0.5,2472,50453,2.0,0.5,Redfin1_3/2_avg_sale_to_list.double,105065,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/2_avg_sale_to_list.double,0.961217892981072,0.959066275800475,0.97829447380738,3030055,5.1,1.0,0.1,0.909090909090909,0.0,0.933333333333333,2122783,0
71,NNNxNxNxxxxxxxNxxNxN,xxxxxxxxxxxxxxxxxxxN,xxxxNxxxxxxxxxxxxNxx,10350000.0,650.0,3434,9735,8995000.0,535.0,4651,9886,13799000.0,600.0,6553,9143,999999999.0,100.0,Redfin1_3/18_median_list_price.double,240730,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/18_median_list_price.double,,280000.0,171000.0,3030055,0.6,149900.0,0.5,139900.0,0.5,129900.0,94537,0
72,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1849.0,1.0,2666,1253,1071.0,1.0,3877,1178,1781.0,1.0,2491,1195,2527.0,1.0,Redfin1_3/12_median_dom.double,125884,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/12_median_dom.double,87.0,140.0,210.0,3030055,0.8,14.0,0.8,42.0,0.7,49.0,2796,0
73,xx.xxxx..Nxxxxx..xxN,.NNx......Nx.....Nx.,xxxxxxxxxxxxxxxxxxxx,1.0,-1.0,4862,14988,1.0,-1.0,2747,19666,1.0,-1.0,2526,14522,1.0,-1.0,Redfin1_3/40_sold_above_list_mom.double,166278,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/40_sold_above_list_mom.double,-0.00571428571428571,0.0,0.0350877192982456,3030055,29.1,0.0,0.9,0.166666666666667,0.9,-0.166666666666667,443094,882622
74,xxxxxxNxxxxxxxxxxxxx,NNNNNNNNNNNNNNNNNNNN,xNNNNxNNxxxxxNxxxxxx,31.6086956521739,-0.9928,12415,39953,322.869565217391,-0.992779783393502,14771,39263,298.926470588235,-0.997194388777555,14442,39732,1464.90909090909,-0.999876381909548,Redfin1_3/20_median_list_price_yoy.double,591605,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/20_median_list_price_yoy.double,0.152400835073069,,0.00707140393239047,3030055,0.7,0.0,0.1,0.1,0.1,0.111111111111111,917182,21347
75,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,44900.0,0.227855773567885,731,50683,290000.0,0.00025,888,52182,71033.262454435,0.000668449197860963,1141,50617,850000.0,0.000158881474420083,Redfin1_3/21_median_ppsf.double,42925,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/21_median_ppsf.double,48.2368596141051,121.158392434988,171.166365280289,3030055,0.1,100.0,0.1,83.3333333333333,0.1,125.0,1502092,0
76,...xxxxxxxx......xx.,xxxxxxxxxxxxxxxxxxxx,xx...xx.xxxxxxxxxxx.,1.0,0.0,1254,12839,1.0,0.0,0,5740,1.0,0.0,0,5785,1.0,0.0,Redfin1_1/39_sold_above_list.double,24765,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/39_sold_above_list.double,0.0,0.208955223880597,0.333333333333333,3030055,32.6,0.0,3.2,0.5,3.0,0.333333333333333,50315,987343
77,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,0.236263736263736,-0.285714285714286,61140,3636,0.206349206349206,-0.23015873015873,60227,4604,0.236263736263736,-0.285714285714286,60461,4227,0.927745410438655,-0.901603877961585,Redfin1_1/34_price_drops_mom.double,2808705,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/34_price_drops_mom.double,,,,3030055,0.1,0.0,0.0,0.0166666666666667,0.0,0.0238095238095238,171473,1717
78,xNNxxxxxxxNNxxxxNxxx,xxxxxxxxxxxNxxxxxxxx,NxxNNxxxNNxxNxxxxxxx,2241.0,-1893.0,9232,1754,2252.5,-1797.0,8601,1703,2291.5,-2019.0,8891,1762,2475.0,-2076.5,Redfin1_1/14_median_dom_yoy.double,520346,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/14_median_dom_yoy.double,-47.0,-52.0,,3030055,0.9,0.0,0.9,-1.0,0.8,1.0,4886,26715
79,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxNxxxxxxx,xxxxxxxxxxxxxxxxxxxx,222.529411764706,-0.989222478829869,6374,39858,93.7916666666667,-0.997085714285714,6790,40317,114.416666666667,-0.995718370264475,10145,36523,1783.85280820696,-0.999707142857143,Redfin1_1/19_median_list_price_mom.double,380594,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/19_median_list_price_mom.double,0.761006289308176,-0.0128205128205128,0.00250941028858209,3030055,9.4,0.0,0.0,0.1,0.0,0.05,803852,283981
80,xxxxxxxxxxxxxxxxxx.x,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,456.712121212121,-0.999495560936239,3598,48429,244.669132463214,-0.996866815752024,4479,48719,1294.38356164384,-0.999963737118413,3396,49875,128022.076923077,-0.999988910541052,Redfin1_1/22_median_ppsf_mom.double,182634,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/22_median_ppsf_mom.double,0.00093755146798169,-0.00353468333092022,-0.0721102863202545,3030055,11.8,0.0,0.0,0.0666666666666667,0.0,0.111111111111111,2135968,358204
81,xxxxxxxxxxxxxxxxxxxx,NNxxxxx.xNx.xxxNNNx.,xx.xxxxxxxNxxx.xx.xx,2204.0,-2407.0,3591,1307,1643.0,-1953.0,4471,1262,1346.0,-1321.5,6571,1422,2220.0,-2407.0,Redfin1_1/13_median_dom_mom.double,265518,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/13_median_dom_mom.double,-18.0,,-4.0,3030055,13.5,0.0,2.0,1.0,1.8,-1.0,4085,410223
82,xxxxxxxxxxNxNNxxxxNx,NxxxxxxxxxNxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1.089,-1.22671156004489,5493,51282,0.915295815295815,-1.02784043441938,4655,51776,0.952956034414713,-0.897378922945738,4874,51952,1.36207388414791,-1.32433244325768,Redfin1_1/3_avg_sale_to_list_mom.double,240785,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/3_avg_sale_to_list_mom.double,-0.00442426275242158,,0.00670811946659899,3030055,10.2,0.0,0.0,1.11022302462516e-16,0.0,-1.11022302462516e-16,2297378,307905
83,xxxxxxxNNNxxNxxxxxxx,xxxxxNxxxxxxxxxxxxxx,NxxxxxxxxxNxNxNxxxxx,111.0,-0.928571428571429,6926,6449,154.0,-0.95,7820,5545,336.0,-0.98780487804878,6328,5949,638.5,-0.995670995670996,Redfin1_1/8_homes_sold_yoy.double,377527,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/8_homes_sold_yoy.double,-0.264150943396226,0.0,,3030055,9.5,0.0,3.7,1.0,3.2,-0.5,60497,288748
84,xxxxxxxxxxxxNxxxxxxx,xxxxxxxxxNxNxxxxNxxx,xxxxxxxxxxxxxxxxxxxx,1.13563239426642,-0.955549333291852,8350,52892,1.31925944171822,-0.879919251075913,8602,51664,1.32194453906249,-1.00957382727204,9517,50557,1.49933244325768,-1.25735294117647,Redfin1_1/4_avg_sale_to_list_yoy.double,465044,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/4_avg_sale_to_list_yoy.double,-0.0181389269441761,-0.275849456898009,-0.0180522132274245,3030055,2.5,0.0,0.0,0.04,0.0,0.1,2295263,76292
85,xNxxx.xxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,16999.0,-0.999975609756098,2931,32982,44.0,-0.967213114754098,2528,24331,1984.71428571429,-0.999981132075472,2997,32894,197785.0,-0.999983726606998,Redfin1_1/25_median_sale_price_mom.double,147360,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/25_median_sale_price_mom.double,0.0,0.0370242214532872,0.0,3030055,13.7,0.0,0.1,0.111111111111111,0.1,0.1,695189,413875
86,xxxxxxxNxxxxxNNxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxx.xxxxxxxxxxxxxx,15.0,-0.961538461538462,6623,8015,14.75,-0.933333333333333,9405,6253,27.0,-0.95,7257,6000,1305.0,-0.994764397905759,Redfin1_1/28_new_listings_mom.double,410821,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/28_new_listings_mom.double,0.0,0.0982142857142858,0.125,3030055,10.8,0.0,2.2,-0.5,2.0,1.0,75339,328713
87,Nxxxxxxxxxxxxxxxxxxx,NNNxxxxNxxxxNxxxxxNx,xxxxxxxxxxxxxxxxxxxx,198.009197324415,-0.999732296812996,9705,47085,2224.69224880383,-0.997309238688077,11239,44673,462.298787878788,-0.997763133503792,9793,46409,4326.45920476441,-0.999732296812996,Redfin1_1/16_median_list_ppsf_mom.double,401015,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/16_median_list_ppsf_mom.double,,,0.0388635030925453,3030055,7.2,0.0,0.0,0.04,0.0,0.02,2133839,217715
88,xxxxxxxxxxxxxxxxxxxx,NxNNNNNNNNNNNNNxNNNN,xxxxxxxxxxxxxxxxxxxx,513.08,-0.999572643707607,9084,51370,6749.0,-0.999557100508187,10007,49438,29746.2263868066,-0.999940972626161,9386,50175,179271.550389277,-0.999993390614673,Redfin1_1/23_median_ppsf_yoy.double,410955,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/23_median_ppsf_yoy.double,0.0919407655915099,,-0.0121419381499194,3030055,0.0,0.0,0.0,0.111111111111111,0.0,0.25,2231232,570
89,xxxxxxxxxxxxxxNxNxxx,NNNxxNNNxNxNNNNNNNxN,NxNxxxxxxNxxNxNxxxxx,4487.91004784689,-0.99924866550533,11649,50219,1309.45766103017,-0.998394623865601,14876,45999,2174.38090480377,-0.99924866550533,12009,50978,4637.03825250836,-0.99957222031089,Redfin1_1/17_median_list_ppsf_yoy.double,610225,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/17_median_list_ppsf_yoy.double,0.0354793468722578,,,3030055,0.0,0.0,0.0,0.111111111111111,0.0,0.25,2151044,673
90,xxxxxNxxxxxxxxxxNxxx,xxxxxxxxxxxxxxx.xxxx,NxNxxxxxNxxxxxxxxxxN,19.0,-0.970149253731343,11177,22621,25.5,-0.96969696969697,16436,9560,3064.0,-0.96,12089,9862,3291.0,-0.990506329113924,Redfin1_1/11_inventory_yoy.double,704365,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/11_inventory_yoy.double,-0.0748898678414097,-0.473684210526316,,3030055,4.5,0.0,1.8,-0.5,1.4,1.0,135738,134906
91,xxxxxNNxxxxxxxxNNxxx,xxxxxxxxxxxxxxNxxxNx,xxxxxxxxxxxxxxxxxxxx,459.0,-0.998854166666667,7250,36616,46.6190476190476,-0.999125,7067,38416,99.2272727272727,-0.974204703110076,6652,39005,384999.0,-0.999991111111111,Redfin1_1/26_median_sale_price_yoy.double,377527,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/26_median_sale_price_yoy.double,-0.0407407407407407,-0.289198606271777,0.961685823754789,3030055,0.5,0.0,0.2,0.25,0.1,0.2,801872,16181
92,xxxxxxxxxxxxxxxxxxxx,xx...xx...xxxx.xxxx.,xxxxxxxxxxxxxxxxxxxx,12.0,-0.923076923076923,2616,14311,25.0,-0.909090909090909,3112,5088,12.0,-0.923076923076923,3843,4904,80.1666666666667,-0.979591836734694,Redfin1_1/7_homes_sold_mom.double,147360,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/7_homes_sold_mom.double,-0.403403403403403,-0.0625,0.064516129032258,3030055,17.6,0.0,3.2,1.0,3.2,-0.5,63126,533211
93,xxxxxxxxxxxNxxxxxxxx,xxxxNxNNNNxNxxxxxxxx,xxxxxxxxxxxxxxNxxNxx,9.0,-0.875,11673,7350,782.0,-0.9,9336,8533,13.0,-0.894736842105263,11626,7173,890.0,-0.961538461538462,Redfin1_1/10_inventory_mom.double,493833,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/10_inventory_mom.double,0.0181818181818181,0.0769230769230769,-0.0724925521350546,3030055,12.0,0.0,1.5,-0.5,1.4,-0.333333333333333,100143,363872
94,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxNxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,269000.0,0.166328371673433,5756,50628,35000.0,0.0718390804597701,6183,49136,49900.0,0.697435182117762,3785,52173,710744.090909091,0.000366000616711039,Redfin1_1/15_median_list_ppsf.double,262169,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/15_median_list_ppsf.double,61.9776302851524,487.143853047431,134.179274867958,3030055,0.0,100.0,0.0,125.0,0.0,83.3333333333333,1552177,0
95,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,1.0,0.000240847784200385,61072,1927,1.0,6.47878198898607e-05,61008,1829,1.0,0.000160230732254446,60511,1971,1.0,4.78354460655346e-05,Redfin1_1/33_price_drops.double,2763278,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/33_price_drops.double,,,,3030055,0.0,0.0714285714285714,0.0,0.0454545454545455,0.0,0.0555555555555556,44299,0
96,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,0.909090909090909,-0.333333333333333,61311,3511,0.833333333333333,-0.303571428571429,61763,3066,0.916666666666667,-0.893217893217893,61748,3079,0.9375,-0.993548387096774,Redfin1_1/35_price_drops_yoy.double,2847738,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/35_price_drops_yoy.double,,,,3030055,0.0,0.0,0.0,-0.0166666666666667,0.0,0.0166666666666667,148714,647
97,x.xxxxxxxxxxxxxxxxxx,xNxNxxNxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1.0,-1.0,11165,17003,1.0,-1.0,9381,16225,1.0,-1.0,11179,18178,1.0,-1.0,Redfin1_1/41_sold_above_list_yoy.double,415743,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/41_sold_above_list_yoy.double,0.0,0.0450928381962865,-0.288157894736842,3030055,17.8,0.0,1.4,0.5,1.2,-0.5,465188,540114
98,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxNxxxxxxxxxxx,1716.0,-0.97596882442087,11823,8838,182.0,-0.967741935483871,12679,6536,317.0,-0.962962962962963,13073,6747,7572.0,-0.991525423728814,Redfin1_1/29_new_listings_yoy.double,629002,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/29_new_listings_yoy.double,-0.01,0.384615384615385,0.2,3030055,6.0,0.0,2.1,1.0,1.9,-0.5,69394,182588
99,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,9999999.0,100.0,426,10424,5810000.0,128.0,0,9772,59800000.0,1.0,0,9804,888888888.0,1.0,Redfin1_1/24_median_sale_price.double,6561,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/24_median_sale_price.double,29900.0,412000.0,193500.0,3030055,0.5,150000.0,0.5,125000.0,0.5,175000.0,121658,0
100,xxxxxxNxxxxxxxxxNxxx,xxxxxxxxxxxxxxxxxxxx,NNxNNxxxxNNNNNNxxNxN,1.98,0.5,2565,52158,2.0,0.5,1955,49427,2.0,0.5,2224,51710,2.0,0.5,Redfin1_1/2_avg_sale_to_list.double,105065,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/2_avg_sale_to_list.double,0.937342416895371,0.971790309067152,,3030055,5.1,1.0,0.1,0.909090909090909,0.0,0.933333333333333,2122783,0
101,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxNxxxxNxxxxxxxxxx,500204999.5,650.0,3098,9952,13500000.0,925.0,2626,10095,99999999.0,900.0,4020,10358,999999999.0,100.0,Redfin1_1/18_median_list_price.double,240730,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/18_median_list_price.double,364900.0,369000.0,129900.0,3030055,0.6,149900.0,0.5,139900.0,0.5,129900.0,94537,0
102,xxxxxxxxx.xxxxxxxx.x,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,2086.0,1.0,1680,1153,1501.0,1.0,3667,1305,1323.0,1.0,4239,1240,2527.0,1.0,Redfin1_1/12_median_dom.double,125884,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/12_median_dom.double,41.0,194.0,15.0,3030055,0.8,14.0,0.8,42.0,0.7,49.0,2796,0
103,x..xxx.....xxxxxx...,Nxxx.xNx.xxxxx...Nxx,xxx.xxxxxxxxxx.xx.xx,1.0,-1.0,3441,17684,1.0,-1.0,3346,21402,1.0,-1.0,3202,18765,1.0,-1.0,Redfin1_1/40_sold_above_list_mom.double,166278,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/40_sold_above_list_mom.double,0.0,,0.0,3030055,29.1,0.0,0.9,0.166666666666667,0.9,-0.166666666666667,443094,882622
104,xxxxxxxxxNxxxxxxxxxx,NNNNNNNNNNNNNNxNNNNN,NxxxxxxxxxxxxxxxxNxx,31.6086956521739,-0.996666666666667,13165,39218,150.92,-0.994761171032358,10508,42650,494.934959349593,-0.999190364013521,12599,41375,1464.90909090909,-0.999876381909548,Redfin1_1/20_median_list_price_yoy.double,591605,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/20_median_list_price_yoy.double,-0.0504863362667902,,,3030055,0.7,0.0,0.1,0.1,0.1,0.111111111111111,917182,21347
105,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,92569.1389063482,0.00111111111111111,811,50288,220000.0,0.00650001706254479,1197,49918,290000.0,0.227855773567885,703,51776,850000.0,0.000158881474420083,Redfin1_1/21_median_ppsf.double,42925,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/21_median_ppsf.double,211.141060197664,89.2080745341615,30.7795698924731,3030055,0.1,100.0,0.1,83.3333333333333,0.1,125.0,1502092,0
