,block_1,block_2,block_3,db_1_max,db_1_min,db_1_null,db_1_unique,db_2_max,db_2_min,db_2_null,db_2_unique,db_3_max,db_3_min,db_3_null,db_3_unique,max,min,name,null_count,path,random_1,random_2,random_3,size,top_1_percent,top_1_value,top_2_percent,top_2_value,top_3_percent,top_3_value,unique,zero_count
67,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,Generico_3/28_Number of Records.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/3/Generico_3/28_Number of Records.integer,1.0,1.0,1.0,23365928,100.0,1.0,,,,,1,0
68,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,255901.0,1.0,1,40442,255900.0,1.0,2546,1528,255900.0,1.0,3128,1493,255940.0,-63.0,Generico_3/21_Hora_Pagina.integer,780015,/data/mt-compression/code/tools/datasets/formatted/Generico/3/Generico_3/21_Hora_Pagina.integer,182616.0,90300.0,60900.0,23365928,0.2,180000.0,0.2,7.0,0.2,4.0,79773,0
69,x.xxxxxxxxxxxxxxxxxx,x.xxx.xxxxxx.x.xxxxx,xx....x.xxxxxxxxxx.x,148.0,0.0,0,149,134.0,0.0,0,134,132.0,0.0,0,133,1136.0,0.0,Generico_1/30_Posicion_Edicion.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/30_Posicion_Edicion.integer,4.0,5.0,8.0,20660895,19.0,1.0,12.8,2.0,11.3,3.0,368,1614882
70,....................,....................,....................,25.0,23.0,0,3,22.0,20.0,0,3,21.0,19.0,0,3,53.0,1.0,Generico_1/33_SEMANA.integer,76864,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/33_SEMANA.integer,24.0,21.0,19.0,20660895,2.2,30.0,2.2,29.0,2.1,13.0,53,0
71,....................,....................,....................,7.0,1.0,0,7,7.0,1.0,0,7,7.0,1.0,0,7,134.0,0.0,Generico_1/13_Dia_Semana.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/13_Dia_Semana.integer,1.0,4.0,7.0,20660895,15.4,5.0,15.4,3.0,15.2,4.0,135,7865
72,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,2.0,1.0,Generico_1/27_NumAnuncios.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/27_NumAnuncios.integer,1.0,1.0,1.0,20660895,100.0,1.0,0.0,2.0,,,2,0
73,xxxxxx.xxxx.........,xxxxxxxxx.xxxxxxxxxx,x.xxxxx.xxx.xxxxxxxx,44.0,0.0,0,45,37.0,0.0,0,34,171.0,0.0,0,40,838.0,0.0,Generico_1/11_Corte.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/11_Corte.integer,8.0,5.0,2.0,20660895,18.8,0.0,16.5,1.0,15.7,2.0,131,3887066
74,....................,....................,....................,13.0,0.0,0,12,13.0,0.0,0,11,10.0,0.0,0,11,68.0,0.0,Generico_1/8_Cols.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/8_Cols.integer,0.0,0.0,0.0,20660895,96.9,0.0,1.2,6.0,0.5,3.0,21,20026112
75,....................,....................,....................,17.0,0.0,0,16,17.0,0.0,0,15,17.0,0.0,0,15,98.0,0.0,Generico_1/29_Plgs.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/29_Plgs.integer,0.0,0.0,0.0,20660895,96.9,0.0,1.0,8.0,0.7,4.0,24,20026112
76,...xxxx.............,xxxxxxxxxxxxxxxxxxxx,..xxxxx.........xxxx,1743062.0,50.0,0,9111,1786562.0,50.0,0,7260,1770697.0,50.0,0,8022,1864493.0,5.0,Generico_1/7_Codigo.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/7_Codigo.integer,105707.0,736068.0,3950.0,20660895,2.8,10555.0,2.8,13696.0,2.3,33017.0,1386983,0
77,xxx..xxx.....xx.x...,............x.......,....................,1171.0,0.0,0,180,634.0,0.0,0,210,970.0,0.0,0,184,3607.0,0.0,Generico_1/15_Duracion.integer,9,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/15_Duracion.integer,32.0,0.0,0.0,20660895,21.9,30.0,13.0,0.0,9.8,20.0,1013,2692224
78,NNNNx.xxxx.x..xx.xxx,.......NNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,235.0,19.0,16240,76,218.0,5.0,16876,62,179.0,0.0,20069,35,305.0,0.0,Generico_1/14_Disco.integer,6882782,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/14_Disco.integer,,173.0,,20660895,4.2,29.0,2.9,30.0,2.8,31.0,297,68156
79,....................,....................,....................,2009.0,2009.0,0,1,2011.0,2011.0,0,1,2012.0,2012.0,0,1,2015.0,2007.0,Generico_1/3_A�o.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/3_A�o.integer,2009.0,2011.0,2012.0,20660895,13.2,2011.0,12.5,2014.0,12.3,2012.0,9,0
80,....................,x..x...xx..x.....x.x,x.xx.xxxxxxxxxxxx.xx,189.0,0.0,0,48,208.0,0.0,0,53,124.0,0.0,0,47,349.0,-99.0,Generico_1/12_De_Npags.integer,1047,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/12_De_Npags.integer,0.0,7.0,15.0,20660895,10.5,0.0,9.7,6.0,9.5,7.0,264,2176995
81,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,Generico_1/28_Number of Records.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/28_Number of Records.integer,1.0,1.0,1.0,20660895,100.0,1.0,,,,,1,0
82,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxx.xxxxxxxxxxx,255900.0,1.0,529,1546,255900.0,1.0,3976,1493,255900.0,1.0,2026,1532,255900.0,-63.0,Generico_1/21_Hora_Pagina.integer,755408,/data/mt-compression/code/tools/datasets/formatted/Generico/1/Generico_1/21_Hora_Pagina.integer,70100.0,152200.0,83400.0,20660895,0.2,180000.0,0.2,7.0,0.2,130000.0,1705,0
83,xxxxxxxxxxxxxxx.x..x,xxxxxx.xx..xxxx..xxx,xxxxxxxxxxxxxxxxx.xx,141.0,0.0,0,142,165.0,0.0,0,166,117.0,1.0,1720,41,1136.0,0.0,Generico_2/30_Posicion_Edicion.integer,28709,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/30_Posicion_Edicion.integer,1.0,3.0,10.0,23365928,18.6,1.0,12.7,2.0,11.2,3.0,379,1674606
84,....................,....................,....................,40.0,38.0,0,3,29.0,28.0,0,2,17.0,15.0,0,3,53.0,1.0,Generico_2/33_SEMANA.integer,76864,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/33_SEMANA.integer,38.0,28.0,16.0,23365928,2.5,30.0,2.4,29.0,2.4,31.0,53,0
85,....................,....................,....................,7.0,1.0,0,7,7.0,1.0,0,7,7.0,1.0,0,7,134.0,0.0,Generico_2/13_Dia_Semana.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/13_Dia_Semana.integer,4.0,4.0,4.0,23365928,15.5,5.0,15.4,3.0,15.3,4.0,135,7865
86,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,2.0,1.0,Generico_2/27_NumAnuncios.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/27_NumAnuncios.integer,1.0,1.0,1.0,23365928,100.0,1.0,0.0,2.0,,,2,0
87,x...xx.x...x.xxxxxxx,xxxx.xx.xxx.x..xxxx.,.x.x..x...xxxxx.x...,37.0,0.0,0,38,37.0,0.0,0,38,43.0,0.0,0,44,838.0,0.0,Generico_2/11_Corte.integer,28594,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/11_Corte.integer,15.0,5.0,4.0,23365928,17.7,0.0,16.7,1.0,15.7,2.0,616,4145892
88,....................,....................,....................,12.0,0.0,0,11,10.0,0.0,0,11,13.0,0.0,0,11,68.0,0.0,Generico_2/8_Cols.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/8_Cols.integer,0.0,0.0,0.0,23365928,97.1,0.0,1.2,6.0,0.5,3.0,21,22687060
89,....................,....................,....................,17.0,0.0,0,16,17.0,0.0,0,16,98.0,0.0,0,17,98.0,0.0,Generico_2/29_Plgs.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/29_Plgs.integer,0.0,0.0,0.0,23365928,97.1,0.0,1.0,8.0,0.7,4.0,24,22687060
90,x..........x.....x..,.xxxxxx..xxxx.....x.,.......xxxxxxxxxxx..,1866341.0,3918.0,0,3506,1624530.0,50.0,0,8391,1853269.0,50.0,0,3149,1882408.0,5.0,Generico_2/7_Codigo.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/7_Codigo.integer,174953.0,133788.0,3920.0,23365928,2.5,10555.0,2.5,13696.0,2.1,33017.0,1430639,0
91,xx..xxxx....xxxxxxxx,....................,.....x..............,667.0,0.0,1,211,1620.0,0.0,0,197,287.0,0.0,0,128,3607.0,0.0,Generico_2/15_Duracion.integer,9,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/15_Duracion.integer,120.0,0.0,10.0,23365928,22.2,30.0,12.0,0.0,9.9,20.0,1036,2797969
92,.............xx.xxxN,x...........x.......,....................,213.0,5.0,17812,58,151.0,0.0,25246,76,166.0,0.0,20436,66,351.0,0.0,Generico_2/14_Disco.integer,7263844,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/14_Disco.integer,176.0,27.0,29.0,23365928,3.9,47.0,3.7,29.0,2.6,30.0,346,74426
93,....................,....................,....................,2011.0,2011.0,0,1,2015.0,2015.0,0,1,2015.0,2015.0,0,1,2015.0,2007.0,Generico_2/3_A�o.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/3_A�o.integer,2011.0,2015.0,2015.0,23365928,14.3,2015.0,11.7,2011.0,11.1,2014.0,9,0
94,x....x....xx....x...,.xxxx.....x.........,x.xxx.xxxx.xx.x.xxxx,235.0,0.0,0,53,130.0,0.0,0,68,192.0,0.0,23,61,352.0,-99.0,Generico_2/12_De_Npags.integer,1052393,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/12_De_Npags.integer,10.0,8.0,11.0,23365928,9.6,0.0,9.1,6.0,9.1,7.0,278,2237980
95,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,Generico_2/28_Number of Records.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/28_Number of Records.integer,1.0,1.0,1.0,23365928,100.0,1.0,,,,,1,0
96,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,255938.0,1.0,0,40004,255900.0,1.0,2991,1530,255900.0,1.0,2190,1517,255940.0,-63.0,Generico_2/21_Hora_Pagina.integer,780015,/data/mt-compression/code/tools/datasets/formatted/Generico/2/Generico_2/21_Hora_Pagina.integer,64844.0,91400.0,170600.0,23365928,0.2,180000.0,0.2,7.0,0.2,4.0,79773,0
97,xxxx...x..x......x.x,....................,xxxxx.xxxx.x.xxxxxxx,70.0,0.0,0,71,201.0,0.0,0,177,140.0,0.0,0,136,1136.0,0.0,Generico_5/30_Posicion_Edicion.integer,28709,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/30_Posicion_Edicion.integer,2.0,0.0,4.0,23365928,18.6,1.0,12.7,2.0,11.2,3.0,379,1674606
98,....................,....................,....................,9.0,8.0,0,2,3.0,1.0,0,3,35.0,34.0,0,2,53.0,1.0,Generico_5/33_SEMANA.integer,76864,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/33_SEMANA.integer,8.0,1.0,34.0,23365928,2.5,30.0,2.4,29.0,2.4,31.0,53,0
99,....................,....................,....................,7.0,1.0,0,7,7.0,1.0,0,7,7.0,1.0,0,7,134.0,0.0,Generico_5/13_Dia_Semana.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/13_Dia_Semana.integer,4.0,4.0,2.0,23365928,15.5,5.0,15.4,3.0,15.3,4.0,135,7865
100,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,2.0,1.0,Generico_5/27_NumAnuncios.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/27_NumAnuncios.integer,1.0,1.0,1.0,23365928,100.0,1.0,0.0,2.0,,,2,0
101,.xxxxxxxxxxxx.x.x.xx,..xx................,.xxxxxx.xxxxx..xxxxx,61.0,0.0,0,62,35.0,0.0,0,36,37.0,0.0,0,38,838.0,0.0,Generico_5/11_Corte.integer,28594,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/11_Corte.integer,1.0,1.0,7.0,23365928,17.7,0.0,16.7,1.0,15.7,2.0,616,4145892
102,....................,....................,....................,10.0,0.0,0,11,10.0,0.0,0,11,10.0,0.0,0,11,68.0,0.0,Generico_5/8_Cols.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/8_Cols.integer,0.0,0.0,0.0,23365928,97.1,0.0,1.2,6.0,0.5,3.0,21,22687060
103,....................,....................,....................,17.0,0.0,0,16,17.0,0.0,0,14,14.0,0.0,0,10,98.0,0.0,Generico_5/29_Plgs.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/29_Plgs.integer,0.0,0.0,0.0,23365928,97.1,0.0,1.0,8.0,0.7,4.0,24,22687060
104,.....x.......x.....x,....................,....................,1792180.0,50.0,0,5088,1881500.0,50.0,0,5463,1829163.0,50.0,0,9017,1882408.0,5.0,Generico_5/7_Codigo.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/7_Codigo.integer,166300.0,192118.0,135834.0,23365928,2.5,10555.0,2.5,13696.0,2.1,33017.0,1430639,0
105,xx..xxxxxxxxxxxxx.xx,.x.....x............,....................,850.0,0.0,0,148,1220.0,0.0,0,205,1100.0,0.0,0,209,3607.0,0.0,Generico_5/15_Duracion.integer,9,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/15_Duracion.integer,7.0,47.0,0.0,23365928,22.2,30.0,12.0,0.0,9.9,20.0,1036,2797969
106,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNx.....NNNNN,NNNNNNNNNNNNNNNNNNNN,148.0,0.0,29664,72,275.0,6.0,15136,104,214.0,17.0,21353,56,351.0,0.0,Generico_5/14_Disco.integer,7263844,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/14_Disco.integer,,,,23365928,3.9,47.0,3.7,29.0,2.6,30.0,346,74426
107,....................,....................,....................,2010.0,2010.0,0,1,2007.0,2007.0,0,1,2015.0,2015.0,0,1,2015.0,2007.0,Generico_5/3_A�o.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/3_A�o.integer,2010.0,2007.0,2015.0,23365928,14.3,2015.0,11.7,2011.0,11.1,2014.0,9,0
108,.x..x.....xx.x..x..x,xxxxxx..xxxx.xx.xxxx,.xxxxxxxx.xxxxxxxxxx,175.0,0.0,0,56,268.0,1.0,26124,40,128.0,1.0,36150,34,352.0,-99.0,Generico_5/12_De_Npags.integer,1052393,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/12_De_Npags.integer,5.0,9.0,10.0,23365928,9.6,0.0,9.1,6.0,9.1,7.0,278,2237980
109,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,Generico_5/28_Number of Records.integer,0,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/28_Number of Records.integer,1.0,1.0,1.0,23365928,100.0,1.0,,,,,1,0
110,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,255900.0,1.0,3318,1531,255600.0,1.0,2647,1530,255900.0,1.0,2523,1457,255940.0,-63.0,Generico_5/21_Hora_Pagina.integer,780015,/data/mt-compression/code/tools/datasets/formatted/Generico/5/Generico_5/21_Hora_Pagina.integer,92800.0,155200.0,160400.0,23365928,0.2,180000.0,0.2,7.0,0.2,4.0,79773,0
111,NxxxxxxNxNxNxxxNxxxx,xxxxxxxNxxNxNNNNNNNN,xxxxxxxxxxxxxxxxxxxx,812638.0,1.0,8418,1676,770709.0,1.0,8571,1952,711443.0,1.0,8169,1694,1014471.0,1.0,Redfin1_4/9_inventory.integer,363362,/data/mt-compression/code/tools/datasets/formatted/Redfin1/4/Redfin1_4/9_inventory.integer,,11.0,80.0,3030055,4.8,1.0,4.2,2.0,3.7,3.0,13071,0
112,xxxxxxxxNxxxxxxxxxNx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxNxxxxxxx..xxx,204523.0,1.0,6267,988,256112.0,1.0,6447,1263,314264.0,1.0,5873,1184,363421.0,1.0,Redfin1_4/27_new_listings.integer,272546,/data/mt-compression/code/tools/datasets/formatted/Redfin1/4/Redfin1_4/27_new_listings.integer,35.0,18.0,9.0,3030055,6.1,1.0,5.3,2.0,4.6,3.0,6214,0
113,....................,....................,....................,90.0,30.0,0,2,90.0,30.0,0,2,90.0,30.0,0,2,90.0,30.0,Redfin1_4/31_period_duration.integer,0,/data/mt-compression/code/tools/datasets/formatted/Redfin1/4/Redfin1_4/31_period_duration.integer,90.0,30.0,90.0,3030055,79.2,90.0,20.8,30.0,,,2,0
114,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,352549.0,2.0,706,16133,352540.0,2.0,1055,17240,352468.0,2.0,834,15950,352551.0,2.0,Redfin1_4/44_table_id.integer,62206,/data/mt-compression/code/tools/datasets/formatted/Redfin1/4/Redfin1_4/44_table_id.integer,29882.0,32726.0,18925.0,3030055,0.0,478.0,0.0,2344.0,0.0,511.0,19165,0
115,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,Redfin1_4/1_Number of Records.integer,0,/data/mt-compression/code/tools/datasets/formatted/Redfin1/4/Redfin1_4/1_Number of Records.integer,1.0,1.0,1.0,3030055,100.0,1.0,,,,,1,0
116,xxxxxxxxxxxxxxxxxxxx,.xxxxxxxxxxxxxxxxxx.,xxxxxxxxxx.xxxxx..xx,175603.0,1.0,0,902,162761.0,1.0,443,949,236176.0,1.0,0,1038,304224.0,1.0,Redfin1_4/6_homes_sold.integer,6561,/data/mt-compression/code/tools/datasets/formatted/Redfin1/4/Redfin1_4/6_homes_sold.integer,7.0,17.0,1.0,3030055,12.8,1.0,8.0,2.0,5.9,3.0,5200,0
117,NNNNNNNNNNNNNNNNNNNN,xxxxxxxxxxxxxxxxxxxx,xxxNxxxxxxxxxxxxxxNx,618075.0,1.0,9195,1766,841796.0,1.0,8088,1790,711443.0,1.0,8949,1604,1014471.0,1.0,Redfin1_3/9_inventory.integer,363362,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/9_inventory.integer,,100.0,16.0,3030055,4.8,1.0,4.2,2.0,3.7,3.0,13071,0
118,xxxxxxxxxxxx.xxxxxxx,Nx.NNxNxxx..NNNxxNx.,xxxxxxxxxxxxxxxxxxxx,314264.0,1.0,6218,1332,249506.0,1.0,5284,1014,345302.0,1.0,1253,1302,363421.0,1.0,Redfin1_3/27_new_listings.integer,272546,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/27_new_listings.integer,3.0,,31.0,3030055,6.1,1.0,5.3,2.0,4.6,3.0,6214,0
119,....................,....................,....................,90.0,30.0,0,2,90.0,30.0,0,2,90.0,30.0,0,2,90.0,30.0,Redfin1_3/31_period_duration.integer,0,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/31_period_duration.integer,90.0,90.0,90.0,3030055,79.2,90.0,20.8,30.0,,,2,0
120,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,352551.0,2.0,888,17563,352433.0,2.0,772,17489,352468.0,2.0,1230,17282,352551.0,2.0,Redfin1_3/44_table_id.integer,62206,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/44_table_id.integer,39767.0,853.0,6947.0,3030055,0.0,478.0,0.0,2344.0,0.0,511.0,19165,0
121,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,Redfin1_3/1_Number of Records.integer,0,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/1_Number of Records.integer,1.0,1.0,1.0,3030055,100.0,1.0,,,,,1,0
122,xxxxxxxxxxxxxxxx.xxx,xxxxxxxxxxxx.xxxxxxx,x.xxxxxxxxxxxxxxxxxx,224562.0,1.0,557,954,195925.0,1.0,0,919,138452.0,1.0,0,906,304224.0,1.0,Redfin1_3/6_homes_sold.integer,6561,/data/mt-compression/code/tools/datasets/formatted/Redfin1/3/Redfin1_3/6_homes_sold.integer,66.0,24.0,62.0,3030055,12.8,1.0,8.0,2.0,5.9,3.0,5200,0
123,xxxxxNxxNxxxxxxNNxxx,xxxxxxxxxxxxxxxxxxxx,xx.xxxxxxxxxxxx.xxxx,917712.0,1.0,9064,2829,669384.0,1.0,5866,1339,654142.0,1.0,8315,1928,1014471.0,1.0,Redfin1_1/9_inventory.integer,363362,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/9_inventory.integer,25.0,29.0,57.0,3030055,4.8,1.0,4.2,2.0,3.7,3.0,13071,0
124,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxx.xxxxxxxxx,xxxxxxxxx.xxxNNxxxxx,157213.0,1.0,4291,848,295736.0,1.0,5377,1416,217896.0,1.0,7395,1057,363421.0,1.0,Redfin1_1/27_new_listings.integer,272546,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/27_new_listings.integer,43.0,46.0,9.0,3030055,6.1,1.0,5.3,2.0,4.6,3.0,6214,0
125,....................,....................,....................,30.0,30.0,0,1,90.0,30.0,0,2,90.0,30.0,0,2,90.0,30.0,Redfin1_1/31_period_duration.integer,0,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/31_period_duration.integer,30.0,90.0,90.0,3030055,79.2,90.0,20.8,30.0,,,2,0
126,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,352468.0,2.0,995,15833,352549.0,2.0,907,17316,352549.0,2.0,1154,16051,352551.0,2.0,Redfin1_1/44_table_id.integer,62206,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/44_table_id.integer,20725.0,5140.0,3327.0,3030055,0.0,478.0,0.0,2344.0,0.0,511.0,19165,0
127,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,Redfin1_1/1_Number of Records.integer,0,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/1_Number of Records.integer,1.0,1.0,1.0,3030055,100.0,1.0,,,,,1,0
128,x.xxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,.x..xxxxxxxxxxxxxxxx,171601.0,1.0,505,901,217009.0,1.0,19,1003,175970.0,1.0,0,888,304224.0,1.0,Redfin1_1/6_homes_sold.integer,6561,/data/mt-compression/code/tools/datasets/formatted/Redfin1/1/Redfin1_1/6_homes_sold.integer,54.0,40.0,1.0,3030055,12.8,1.0,8.0,2.0,5.9,3.0,5200,0
129,x.xxxxxx.x.xxxxxxxxx,xxxxxxxxNxxxxxxxxxxx,xNx.xxxxxxxxxNxxxxxx,864140.0,1.0,5891,1742,741405.0,1.0,8432,1636,654142.0,1.0,9590,1584,1014471.0,1.0,Redfin1_2/9_inventory.integer,363362,/data/mt-compression/code/tools/datasets/formatted/Redfin1/2/Redfin1_2/9_inventory.integer,3.0,194.0,7.0,3030055,4.8,1.0,4.2,2.0,3.7,3.0,13071,0
130,x.xxxxxxx.xxxxxxxxxN,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,205615.0,1.0,7272,944,178669.0,1.0,5524,868,229801.0,1.0,6798,1103,363421.0,1.0,Redfin1_2/27_new_listings.integer,272546,/data/mt-compression/code/tools/datasets/formatted/Redfin1/2/Redfin1_2/27_new_listings.integer,1.0,8.0,164.0,3030055,6.1,1.0,5.3,2.0,4.6,3.0,6214,0
131,....................,....................,....................,90.0,30.0,0,2,90.0,30.0,0,2,90.0,30.0,0,2,90.0,30.0,Redfin1_2/31_period_duration.integer,0,/data/mt-compression/code/tools/datasets/formatted/Redfin1/2/Redfin1_2/31_period_duration.integer,90.0,90.0,90.0,3030055,79.2,90.0,20.8,30.0,,,2,0
132,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,352549.0,2.0,742,17157,352549.0,2.0,797,17809,352433.0,2.0,1228,17380,352551.0,2.0,Redfin1_2/44_table_id.integer,62206,/data/mt-compression/code/tools/datasets/formatted/Redfin1/2/Redfin1_2/44_table_id.integer,8624.0,154849.0,16035.0,3030055,0.0,478.0,0.0,2344.0,0.0,511.0,19165,0
133,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,Redfin1_2/1_Number of Records.integer,0,/data/mt-compression/code/tools/datasets/formatted/Redfin1/2/Redfin1_2/1_Number of Records.integer,1.0,1.0,1.0,3030055,100.0,1.0,,,,,1,0
134,.x..xx.xxx.xxxxxxxxx,xx.xx.xxxxxxxxxxx.xx,xxxxxxxxxxxxxxxxxxxx,201894.0,1.0,0,949,242403.0,1.0,0,1034,227491.0,1.0,394,1143,304224.0,1.0,Redfin1_2/6_homes_sold.integer,6561,/data/mt-compression/code/tools/datasets/formatted/Redfin1/2/Redfin1_2/6_homes_sold.integer,10.0,1.0,10.0,3030055,12.8,1.0,8.0,2.0,5.9,3.0,5200,0
135,xxxxxxxxxxxxxxx.xxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,4095.0,11.0,0,970,7889.0,11.0,0,1087,3486.0,11.0,0,970,604634.0,11.0,Medicare2_1/6_bene_unique_cnt.integer,1,/data/mt-compression/code/tools/datasets/formatted/Medicare2/1/Medicare2_1/6_bene_unique_cnt.integer,92.0,31.0,16.0,9153273,4.8,11.0,4.3,12.0,3.8,13.0,9620,0
136,xxxxxxxxxxxx.xxxxxxx,xxx.xxxxxxxxxxxxxxxx,xxxxxx.xxxxxxxxxxxxx,9077.0,11.0,0,1433,18803.0,11.0,0,1695,13459.0,11.0,0,1433,1227047.0,11.0,Medicare2_1/5_bene_day_srvc_cnt.integer,1,/data/mt-compression/code/tools/datasets/formatted/Medicare2/1/Medicare2_1/5_bene_day_srvc_cnt.integer,64.0,125.0,27.0,9153273,3.2,12.0,3.1,13.0,3.0,11.0,12587,0
137,....................,....................,....................,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,Medicare2_1/1_Number of Records.integer,0,/data/mt-compression/code/tools/datasets/formatted/Medicare2/1/Medicare2_1/1_Number of Records.integer,1.0,1.0,1.0,9153273,100.0,1.0,,,,,1,0
